site_code,transect_Lat_start,transect_Lon_start,transect_Lat_stop,transect_Lon_stop,transect,plot,number_seedlings,plant_id,x_coord,y_coord,suspected_clone,survival,no_rosettes,rosette_number,no_leaves,leaf_length,leaf_width,no_fl_stems,fl_stem_height,inflor_length,inflor_phenology,disease (yes/no),disease_comments,herbivory (yes/no),herbivory_comments,other_comments,c_year,s_year
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P3,0,16,4,42,,yes,5,3,6,168,17,1,211,14,early bolt,no,,,no,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P3,0,16,4,42,,yes,5,4,4,154,22,1,386,36,70%,no,,,leaf miner 20%,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P3,0,16,4,42,,yes,5,5,4,225,42,0,NA,NA,NA,no,,,grasshopper 40%,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P1,1,17,30,36,,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P1,1,18,24.5,44.5,,yes,1,1,7,149,20,0,NA,NA,NA,no,,,stippled 5%,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P2,2,19,7.5,12.5,,yes,3,1,12,186,19,1,139,8,early bolt,no,,,caterpillar 10%,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P2,2,19,7.5,12.5,,yes,3,2,5,256,21,0,NA,NA,NA,no,,,caterpillar 5%,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P2,2,19,7.5,12.5,,yes,3,3,7,201,18,2,"16, 25","6, 6","early bolt, early bolt",no,,,caterpillar 5%,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P10,0,20,44.5,2,,yes,1,1,4,101,9,0,NA,NA,NA,no,,,"yellowing 30%, leaf miner 5%",,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P11,0,21,42,32.5,,yes,5,1,5,160,16,1,104,8,early bolt,no,,,no,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P11,0,21,42,32.5,,yes,5,2,3,140,10,0,NA,NA,NA,no,,,no,,2016,Y1
