site_code,transect_Lat_start,transect_Lon_start,transect_Lat_stop,transect_Lon_stop,transect,plot,number_seedlings,plant_id,x_coord,y_coord,suspected_clone,survival,no_rosettes,rosette_number,no_leaves,leaf_length,leaf_width,no_fl_stems,fl_stem_height,inflor_length,inflor_phenology,disease (yes/no),disease_comments,herbivory (yes/no),herbivory_comments,other_comments,c_year,s_year
PM,na,na,na,na,T1,4,na,50,285,19,na,yes,1,1,5,255,15,0,0,0,0,na,na,na,20.0%,na,2017,Y2
PM,na,na,na,na,T1,4,na,51,285,17,na,yes,1,1,6,340,18,1,550,20,seeds,na,na,na,4.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,52,287,8,na,yes,1,1,5,260,18,0,0,0,0,na,na,na,10.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,53,284,5,na,no,1,1,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,6,na,54,288,5,na,yes,1,1,4,270,15,0,0,0,0,na,na,na,40.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,55,288,20,na,no,1,1,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,6,na,56,293,12,na,yes,1,1,16,370,20,0,0,0,0,na,na,na,1.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,57,295,32,na,yes,1,1,5,365,16,1,100,0,0,na,na,na,10.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,58,303,25,na,yes,1,1,13,200,14,2,450,23,seeds,na,na,na,2.0%,na,2017,Y2
PM,na,na,na,na,T1,6,na,59,298,25,na,yes,1,1,3,180,15,0,0,0,0,na,na,na,0.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,60,311,24,na,yes,1,1,13,370,22,4,535,25,seeds,na,na,na,5.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,61,308,25,na,yes,1,1,7,350,17,0,0,0,0,na,na,na,8.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,62,314,23,na,yes,1,1,5,440,13,2,550,8,flowering,na,na,na,5.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,63,337,11,na,yes,1,1,1,120,10,0,0,0,0,na,na,na,70.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,64,334,11,na,yes,1,1,2,270,8,0,0,0,0,na,na,na,60.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,65,330,18,na,yes,1,1,7,390,15,1,500,15,seeds,na,na,na,3.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,67,334,36,na,yes,1,1,4,210,10,0,0,0,0,na,na,na,4.0%,na,2017,Y2
PM,na,na,na,na,T1,8,na,68,330,50,na,yes,1,1,5,245,7,4,580,22,seeds,na,na,na,1.0%,na,2017,Y2
PM,na,na,na,na,T1,8,na,69,364,34,na,yes,1,1,5,270,20,1,460,18,seeds,na,na,na,3.0%,na,2017,Y2
PM,na,na,na,na,T1,8,na,71,375,16,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,8,na,72,370,21,na,yes,1,1,7,410,29,3,730,39,seeds,na,na,na,20.0%,na,2017,Y2
PM,na,na,na,na,T1,8,na,73,388,8,na,no,1,1,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,8,na,74,381,19,na,no,1,1,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,8,na,75,395,17,na,no,1,1,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,8,na,76,395,24,na,yes,1,1,4,350,10,0,0,0,0,na,na,na,1.0%,na,2017,Y2
PM,na,na,na,na,T1,8,na,77,380,31,na,yes,1,1,5,170,15,0,0,0,0,na,na,na,5.0%,na,2017,Y2
PM,na,na,na,na,T1,9,na,78,401,34,na,yes,1,1,6,360,12,1,50,5,bud,na,na,na,1.0%,na,2017,Y2
PM,na,na,na,na,T1,9,na,79,414,15,na,yes,1,1,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,9,na,80,410,36,na,yes,1,1,4,200,15,0,0,0,0,na,na,na,10.0%,na,2017,Y2
PM,na,na,na,na,T1,9,na,81,408,36,na,yes,1,1,7,295,18,1,420,10,flowering,na,na,na,3.0%,na,2017,Y2
PM,na,na,na,na,T1,9,na,82,418,36,na,no,1,1,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,9,na,83,na,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,9,na,84,444,20,na,yes,1,1,7,185,10,0,0,0,0,na,na,na,1.0%,na,2017,Y2
PM,na,na,na,na,T1,9,na,85,443,26,na,no,1,1,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,9,na,86,436,26,na,yes,1,1,5,220,10,0,0,0,0,na,na,na,2.0%,na,2017,Y2
PM,na,na,na,na,T1,9,na,87,na,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,9,na,88,428,26,na,yes,1,1,4,190,12,0,0,0,0,na,na,na,5.0%,na,2017,Y2
PM,na,na,na,na,T1,10,na,89,na,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,10,na,90,462,7,na,yes,1,1,5,200,15,0,0,0,0,na,na,na,8.0%,na,2017,Y2
PM,na,na,na,na,T1,10,na,91,483,9,na,yes,1,1,8,320,22,2,584,25,seeds,na,na,na,8.0%,na,2017,Y2
PM,na,na,na,na,T1,10,na,92,485,38,na,yes,1,1,3,340,23,2,600,15,seeds,na,na,na,5.0%,na,2017,Y2
PM,na,na,na,na,T1,11,na,93,na,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,11,na,94,na,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,11,na,95,na,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,11,na,96,na,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,11,na,97,502,15,na,yes,1,1,4,340,23,0,0,0,0,na,na,na,40.0%,na,2017,Y2
PM,na,na,na,na,T1,11,na,98,na,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,10,na,99,493,35,na,no,1,1,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,11,na,100,533,9,na,no,1,1,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,11,na,101,543,11,na,yes,1,1,4,215,6,0,0,0,0,na,na,na,30.0%,na,2017,Y2
PM,na,na,na,na,T1,11,na,102,524,35,na,yes,1,1,3,333,20,0,0,0,0,na,na,na,50.0%,na,2017,Y2
PM,na,na,na,na,T1,12,na,103,556,32,na,no,1,1,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,12,na,104,555,32,na,yes,1,1,5,110,6,0,0,0,0,na,na,na,50.0%,na,2017,Y2
PM,na,na,na,na,T1,12,na,105,554,32,na,yes,1,1,5,220,11,0,0,0,0,na,na,na,5.0%,na,2017,Y2
PM,na,na,na,na,T1,12,na,106,553,32,na,yes,1,1,4,190,11,0,0,0,0,na,na,na,20.0%,na,2017,Y2
PM,na,na,na,na,T1,12,na,107,552,32,na,no,1,1,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,12,na,108,na,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,11,na,109,541,42,na,yes,1,1,3,120,5,0,0,0,0,na,na,na,2.0%,na,2017,Y2
PM,na,na,na,na,T1,11,na,110,523,14,na,no,1,1,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,10,na,111,486,20,na,yes,1,1,6,310,17,0,0,0,0,na,na,na,10.0%,na,2017,Y2
PM,na,na,na,na,T1,10,na,112,484,20,na,yes,1,1,5,360,14,0,0,0,0,na,na,na,5.0%,na,2017,Y2
PM,na,na,na,na,T1,10,na,113,491,12,na,yes,1,1,16,370,26,5,610,30,seeds,na,na,na,2.0%,na,2017,Y2
PM,na,na,na,na,T1,9,na,114,440,10,na,yes,1,1,3,160,5,0,0,0,0,na,na,na,2.0%,na,2017,Y2
PM,na,na,na,na,T1,8,na,115,373,28,na,yes,1,1,5,415,24,3,525,7,seeds,na,na,na,1.0%,na,2017,Y2
PM,na,na,na,na,T1,8,na,116,353,26,na,yes,1,1,3,100,8,0,0,0,0,na,na,na,10.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,117,347,24,na,yes,1,1,5,355,15,0,0,0,0,na,na,na,5.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,138,50,44,na,no,1,1,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,7,na,160,100,32,na,yes,1,1,4,260,14,0,0,0,0,na,na,na,1.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,160a,290,48,na,yes,1,1,5,240,15,0,0,0,0,na,na,na,4.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,161,170,3,na,yes,1,1,4,255,15,0,0,0,0,na,na,na,2.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,162,390,9,na,yes,1,1,1,40,3,0,0,0,0,na,na,na,0.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,163,401,53,na,yes,1,1,6,220,24,2,460,12,seeds,na,na,na,5.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,164,446,44,na,yes,1,1,10,315,20,0,0,0,0,na,na,na,10.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,166,475,8,na,yes,1,1,7,315,15,0,0,0,0,na,na,na,3.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,167,468,50,na,yes,1,1,8,390,35,4,700,30,seeds,na,na,na,10.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,168,515,49,na,yes,1,1,3,240,25,1,430,8,flowering,na,na,na,3.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,169,486,46,na,yes,1,1,7,395,20,4,600,20,seeds,na,na,na,10.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,170,145,15,na,yes,1,1,7,310,16,0,0,0,0,na,na,na,1.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,171,148,30,na,yes,1,1,2,50,3,0,0,0,0,na,na,na,20.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,172,149,30,na,yes,1,1,2,30,3,0,0,0,0,na,na,na,0.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,173,150,31,na,yes,1,1,2,20,3,0,0,0,0,na,na,na,1.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,174,500,22,na,no,1,1,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,7,na,175,345,19,na,yes,1,1,4,250,8,0,0,0,0,na,na,na,1.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,176,346,20,na,yes,1,1,4,103,6,0,0,0,0,na,na,na,1.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,177,347,20,na,yes,1,1,6,160,8,0,0,0,0,na,na,na,1.0%,na,2017,Y2
